C?digo ?mbito,?mbito,C?digo ?rea (FAO),?rea,C?digo Elemento,Elemento,C?digo Producto (FAO),Producto,C?digo a?o,A?o,Unidad,Valor,S?mbolo,Descripci?n del S?mbolo
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1989","1989","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1990","1990","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1991","1991","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1992","1992","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1993","1993","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1994","1994","toneladas","1","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1995","1995","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1996","1996","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1997","1997","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1998","1998","toneladas","1","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","1999","1999","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2000","2000","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2001","2001","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2002","2002","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2003","2003","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2004","2004","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2005","2005","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2006","2006","toneladas","0","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2007","2007","toneladas","0","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2008","2008","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2009","2009","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2010","2010","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2011","2011","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2012","2012","toneladas","87","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2013","2013","toneladas","89","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2014","2014","toneladas","145","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2015","2015","toneladas","180","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2016","2016","toneladas","29","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2017","2017","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","252","Aceite, copra","2018","2018","toneladas","0","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1987","1987","toneladas","1856","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1988","1988","toneladas","917","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1989","1989","toneladas","1633","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1990","1990","toneladas","1323","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1991","1991","toneladas","507","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1992","1992","toneladas","114","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1993","1993","toneladas","59","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1994","1994","toneladas","35","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1995","1995","toneladas","19","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1996","1996","toneladas","16","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1997","1997","toneladas","20","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1998","1998","toneladas","38","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","1999","1999","toneladas","39","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2000","2000","toneladas","61","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2001","2001","toneladas","86","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2002","2002","toneladas","70","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2003","2003","toneladas","170","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2004","2004","toneladas","355","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2005","2005","toneladas","230","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2006","2006","toneladas","274","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2007","2007","toneladas","419","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2008","2008","toneladas","172","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2009","2009","toneladas","503","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2010","2010","toneladas","452","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2011","2011","toneladas","385","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2012","2012","toneladas","30268","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2013","2013","toneladas","33489","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2014","2014","toneladas","42543","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2015","2015","toneladas","42517","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2016","2016","toneladas","39530","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2017","2017","toneladas","40000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","268","Aceite, girasol","2018","2018","toneladas","40000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1961","1961","toneladas","4026","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1962","1962","toneladas","3647","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1963","1963","toneladas","3741","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1964","1964","toneladas","3483","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1965","1965","toneladas","4195","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1966","1966","toneladas","4151","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1967","1967","toneladas","4179","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1968","1968","toneladas","4347","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1969","1969","toneladas","3957","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1970","1970","toneladas","4103","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1971","1971","toneladas","4266","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1972","1972","toneladas","3986","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1973","1973","toneladas","4185","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1974","1974","toneladas","4118","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1975","1975","toneladas","3322","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1976","1976","toneladas","4482","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1977","1977","toneladas","4186","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1978","1978","toneladas","4617","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1979","1979","toneladas","4629","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","60","Aceite, ma?z","1980","1980","toneladas","4313","Fc","Datos calculados"
